produto,preco,empresa,origem,avaliacao,data,quantidade_vendida
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2023-05-31,409
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,76,None,None,None,2023-02-22,949
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,83,None,None,None,2022-12-12,223
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,76,None,None,None,2024-08-17,249
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2022-03-31,128
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2022-07-21,877
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2024-02-08,691
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2022-08-01,788
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2023-08-16,661
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2024-01-18,703
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,90,None,None,None,2022-02-08,144
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2023-08-06,740
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2023-12-27,575
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2023-03-29,424
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,84,None,None,None,2023-12-26,496
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,74,None,None,None,2023-12-13,736
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2022-03-23,714
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,92,None,None,None,2022-08-16,559
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,63,None,None,None,2024-01-26,899
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2023-07-12,798
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2023-03-06,356
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,79,None,None,None,2024-04-03,609
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,71,None,None,None,2022-03-20,825
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2024-02-26,239
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,71,None,None,None,2024-07-09,500
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,75,None,None,None,2022-02-13,312
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,63,None,None,None,2023-02-22,805
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2023-01-31,684
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,69,None,None,None,2022-04-27,569
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,90,None,None,None,2022-11-29,141
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2024-10-11,463
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2024-10-19,671
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,68,None,None,None,2024-06-18,635
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2023-03-23,663
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2022-08-31,291
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,65,None,None,None,2023-08-21,254
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,74,None,None,None,2023-02-15,715
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,88,None,None,None,2023-05-28,820
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,85,None,None,None,2024-08-12,264
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,83,None,None,None,2024-06-13,576
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,70,None,None,None,2023-07-07,849
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2023-09-26,512
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,89,None,None,None,2023-04-23,290
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,68,None,None,None,2024-01-03,704
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,83,None,None,None,2024-10-11,775
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2023-04-21,886
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2024-03-23,543
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,89,None,None,None,2022-06-01,176
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2024-09-07,433
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2022-11-22,951
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,68,None,None,None,2023-06-27,362
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,93,None,None,None,2022-12-15,993
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2024-07-03,298
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2023-05-19,207
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,64,None,None,None,2024-05-11,460
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2023-01-23,729
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,69,None,None,None,2024-05-23,835
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,88,None,None,None,2022-08-19,143
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2024-01-10,315
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,73,None,None,None,2023-07-26,690
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2024-01-05,198
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,65,None,None,None,2022-12-31,498
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,65,None,None,None,2022-05-29,293
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,79,None,None,None,2024-06-09,777
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2023-11-22,359
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,88,None,None,None,2023-10-14,790
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2024-05-13,810
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2022-04-12,753
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,64,None,None,None,2023-07-06,818
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2024-07-06,239
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2022-05-17,671
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,76,None,None,None,2022-05-22,486
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,69,None,None,None,2023-06-28,531
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2023-03-03,495
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2022-08-23,194
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2023-05-18,387
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2023-07-28,197
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,92,None,None,None,2023-07-26,666
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,63,None,None,None,2022-07-28,546
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2023-06-25,744
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,89,None,None,None,2022-06-07,676
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,85,None,None,None,2024-05-25,584
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,74,None,None,None,2022-08-24,293
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,78,None,None,None,2023-04-25,944
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2022-02-07,265
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,93,None,None,None,2023-07-25,917
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,85,None,None,None,2022-01-18,913
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2022-09-06,304
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,93,None,None,None,2022-10-08,486
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,71,None,None,None,2022-11-24,413
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,64,None,None,None,2022-09-24,940
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,83,None,None,None,2022-11-25,924
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2022-07-17,120
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2022-12-11,334
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2022-12-16,224
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,68,None,None,None,2024-07-29,325
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2023-01-18,454
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,93,None,None,None,2022-01-17,888
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2022-09-14,848
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,79,None,None,None,2022-01-22,466
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2022-10-01,855
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2024-01-12,800
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,88,None,None,None,2022-01-05,123
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2022-04-06,315
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,70,None,None,None,2023-06-26,727
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,69,None,None,None,2023-11-01,392
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2024-08-22,909
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,64,None,None,None,2024-09-12,600
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,85,None,None,None,2022-05-05,199
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2023-05-30,923
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2023-01-02,525
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,92,None,None,None,2022-12-05,272
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,69,None,None,None,2022-05-13,664
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2023-10-08,747
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,62,None,None,None,2022-05-08,401
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2022-08-04,848
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2022-02-08,412
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,76,None,None,None,2023-07-12,119
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,71,None,None,None,2022-07-15,239
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,78,None,None,None,2023-01-20,443
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2023-04-28,731
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2023-04-16,406
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,65,None,None,None,2024-04-17,588
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2024-06-23,871
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,73,None,None,None,2022-05-08,226
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,76,None,None,None,2024-05-31,295
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,63,None,None,None,2022-09-12,562
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,65,None,None,None,2023-08-18,941
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,74,None,None,None,2022-01-15,486
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2023-04-22,606
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2022-07-02,780
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,73,None,None,None,2022-04-28,382
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,68,None,None,None,2024-04-18,997
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2023-03-11,771
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,77,None,None,None,2022-08-28,933
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,71,None,None,None,2022-03-24,662
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,83,None,None,None,2023-05-17,160
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2024-08-22,492
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,70,None,None,None,2024-08-07,730
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,73,None,None,None,2024-06-01,920
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,82,None,None,None,2022-05-29,102
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2024-04-02,829
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,65,None,None,None,2022-07-22,287
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,88,None,None,None,2023-05-29,524
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,71,None,None,None,2023-03-22,601
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,75,None,None,None,2022-03-06,732
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2022-11-14,612
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,74,None,None,None,2023-04-03,363
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,66,None,None,None,2023-04-09,610
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,84,None,None,None,2024-01-13,748
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2022-11-29,583
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,73,None,None,None,2022-07-16,305
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,62,None,None,None,2023-09-02,546
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,64,None,None,None,2024-03-11,483
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2022-02-19,934
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,70,None,None,None,2022-02-27,309
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,74,None,None,None,2022-12-08,552
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2022-03-13,616
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2023-01-15,406
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2023-07-09,991
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,68,None,None,None,2024-04-02,293
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,92,None,None,None,2024-07-16,403
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,78,None,None,None,2022-12-21,429
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,73,None,None,None,2022-05-18,780
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,91,None,None,None,2022-07-08,897
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,85,None,None,None,2024-03-22,238
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2023-11-16,222
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,86,None,None,None,2023-04-14,587
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,88,None,None,None,2022-08-13,285
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,63,None,None,None,2024-05-02,245
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,84,None,None,None,2023-08-29,927
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,87,None,None,None,2023-12-29,834
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,84,None,None,None,2024-10-10,143
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,81,None,None,None,2024-10-12,640
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,85,None,None,None,2024-05-05,503
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,80,None,None,None,2022-03-15,563
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,72,None,None,None,2023-12-01,237
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,90,None,None,None,2024-09-24,950
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,62,None,None,None,2023-09-09,826
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,76,None,None,None,2023-02-07,914
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,67,None,None,None,2023-07-28,339
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,70,None,None,None,2024-03-05,998
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,69,None,None,None,2023-07-22,486
Camiseta Johnny Cash Folson Prison Blues Malha Ecológica,70,None,None,None,2022-01-05,167
